id,difficulty,flesch_reading_ease,polysyllable_count,coleman_liau_index,freqlemfilms2_mean,freqlemfilms2_median,freqlemfilms2_max,freqlemfilms2_min,freqlemfilms2_25%,freqlemfilms2_75%,freqlemlivres_mean,freqlemlivres_median,freqlemlivres_max,freqlemlivres_min,freqlemlivres_25%,freqlemlivres_75%,freqfilms2_mean,freqfilms2_median,freqfilms2_max,freqfilms2_min,freqfilms2_25%,freqfilms2_75%,nblettres_mean,nblettres_median,nblettres_max,nblettres_min,nblettres_25%,nblettres_75%,nbsyll_mean,nbsyll_median,nbsyll_max,nbsyll_min,nbsyll_25%,nbsyll_75%
629,C2,55.75,3,13.18,3992.3405882352945,166.275,22287.83,0.36,18.535,6055.71,5579.928529411765,219.525,23633.92,1.42,13.1775,10624.93,3715.6920588235294,164.195,14946.48,0.01,8.967500000000001,6055.71,4.235294117647059,3.0,10.0,1.0,2.0,6.0,1.411764705882353,1.0,4.0,1.0,1.0,2.0
630,A1,127.31,0,4.28,6567.672857142857,5219.1,13652.76,22.07,2338.2999999999997,11201.59,4855.117142857142,3315.95,18310.95,1.55,1760.61,4418.075,5273.165714285714,3330.88,13652.76,22.07,548.825,9404.400000000001,3.2857142857142856,3.0,6.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
631,C2,68.43,1,12.98,7529.151428571429,612.51,32236.5,79.53,154.255,9733.505,6654.034285714284,445.88,23633.92,97.97,161.755,11038.48,5685.681428571429,612.51,19417.69,32.37,135.095,9733.505,5.0,4.0,8.0,2.0,3.5,7.0,1.5714285714285714,1.0,3.0,1.0,1.0,2.0
632,C2,86.71,1,8.7,2943.9875,595.85,14946.48,0.99,32.77,4718.445,4054.738125,544.56,23633.92,4.39,39.0025,6596.905,2342.343125,139.04500000000002,14946.48,0.38,11.040000000000001,2258.505,4.375,3.5,8.0,1.0,2.0,7.25,1.4375,1.0,3.0,1.0,1.0,2.0
633,A2,126.3,0,3.26,5298.114285714286,3075.07,18559.22,54.63,310.895,7388.045,6083.484285714286,2809.53,14662.3,81.82,802.5,11712.869999999999,2766.845714285714,1063.32,8720.38,32.98,210.23,4565.39,4.0,3.0,7.0,3.0,3.0,4.5,1.1428571428571428,1.0,2.0,1.0,1.0,1.0
634,C2,31.13,9,22.51,4107.335999999999,46.9,25220.86,0.14,5.1899999999999995,4718.445,6191.0545,50.07,38928.92,0.27,8.0225,7344.7625,4105.031000000001,38.05,25220.86,0.07,3.9175,4718.445,6.15,6.0,16.0,1.0,2.0,9.0,2.2,1.0,5.0,1.0,1.0,3.25
635,A1,98.89,0,2.64,9458.5125,2747.0550000000003,32236.5,103.44,232.1175,11973.45,4636.605,1677.67,15085.47,105.61,323.97249999999997,5990.3025,6248.7125,2742.065,19417.69,93.03,222.02999999999997,8768.7475,4.0,4.0,6.0,2.0,2.75,5.25,1.25,1.0,2.0,1.0,1.0,1.25
636,A2,96.86,1,0.76,11689.49857142857,12190.4,25983.2,9.67,117.10499999999999,21704.505,11154.305714285714,8795.14,38928.92,11.08,136.59,15035.91,11663.101428571428,12190.4,25983.2,9.67,24.715000000000003,21704.505,3.2857142857142856,2.0,8.0,1.0,1.5,4.5,1.4285714285714286,1.0,3.0,1.0,1.0,1.5
637,B1,100.41,0,5.62,7762.19888888889,3280.4300000000003,25983.2,25.64,483.91499999999996,13494.5125,5835.0183333333325,2428.855,38928.92,35.07,236.69,8670.375,6715.792777777779,1773.63,25983.2,17.16,98.63499999999999,11994.735,4.0,3.5,9.0,2.0,2.0,5.0,1.1666666666666667,1.0,2.0,1.0,1.0,1.0
638,C1,84.42,2,9.85,5050.506,505.13,25220.86,1.16,53.892500000000005,5640.4575,7580.399999999999,378.31,38928.92,3.92,138.535,9689.2375,5045.35,501.985,25220.86,1.16,40.0325,5640.4575,3.8,3.0,10.0,1.0,2.0,4.75,1.3,1.0,3.0,1.0,1.0,1.0
639,A1,70.46,0,7.25,1254.7725,559.25,3737.75,162.84,325.245,1488.7775000000001,1460.0825,232.16000000000003,5322.5,53.51,117.9725,1574.27,1193.6925,480.94500000000005,3737.75,75.13,302.6125,1372.025,5.25,5.5,8.0,2.0,4.25,6.5,1.75,2.0,2.0,1.0,1.75,2.0
640,A2,85.44,1,5.78,9865.545999999998,3715.0550000000003,32236.5,0.47,88.285,17656.035,10429.196,6714.36,38928.92,1.76,144.15249999999997,14514.305,7361.747,3715.0550000000003,25220.86,0.47,83.14750000000001,12797.5875,4.0,3.0,13.0,1.0,2.0,4.5,1.5,1.0,4.0,1.0,1.0,1.75
641,B2,56.76,5,13.76,4385.8934375,311.11,25220.86,0.25,78.26,7078.55,5625.751249999999,460.0,38928.92,0.34,85.5025,7344.7625,3808.544375,265.5,25220.86,0.25,39.8275,7078.55,4.5,4.0,12.0,1.0,2.0,6.25,1.5,1.0,5.0,1.0,1.0,2.0
642,C2,55.75,13,13.99,5521.376461538462,907.69,32236.5,0.11,22.07,8720.38,6796.245846153846,591.15,38928.92,0.81,46.62,8732.57,4388.00876923077,884.61,25220.86,0.03,7.12,5689.68,5.123076923076923,4.0,15.0,1.0,2.0,7.0,1.6307692307692307,1.0,4.0,1.0,1.0,2.0
643,B2,52.19,4,17.52,3823.7118181818178,772.62,25220.86,1.98,39.472500000000004,4772.12,5162.58,506.59,38928.92,3.78,60.9125,3867.84,3759.9872727272727,364.995,25220.86,0.04,13.0875,4772.12,5.7727272727272725,4.5,14.0,1.0,2.25,8.0,1.9090909090909092,1.0,5.0,1.0,1.0,2.75
644,C2,43.57,15,11.97,5544.483448275861,618.62,32236.5,0.32,47.73,5872.695,7042.270459770117,821.55,38928.92,0.14,21.35,8514.325,4629.424597701151,357.75,25220.86,0.03,31.44,5219.1,4.35632183908046,4.0,12.0,1.0,2.0,6.0,1.5517241379310345,1.0,4.0,1.0,1.0,2.0
645,A1,118.94,0,-0.06,11020.443333333335,5735.3099999999995,25983.2,2374.91,4385.6925,18202.41,5749.031666666667,3746.15,13841.89,774.32,1807.1325000000002,9355.2025,8171.589999999999,3190.505,25983.2,1564.52,1901.5625,11019.2975,3.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
646,A2,63.61,3,11.42,9119.387499999999,4379.745,32236.5,3.39,28.76,17515.075,11570.385624999999,3137.265,38928.92,2.64,27.805,17222.5825,7142.534374999999,2389.955,25220.86,0.14,24.615000000000002,10276.904999999999,4.5,3.5,9.0,1.0,2.0,7.25,1.5625,1.0,3.0,1.0,1.0,2.0
647,C2,51.69,7,14.34,4762.236388888888,586.04,25220.86,3.94,62.5975,6055.71,6700.703888888888,429.9,38928.92,1.69,92.28,10624.93,4318.421666666666,327.265,25220.86,0.14,16.485,6055.71,5.138888888888889,5.0,11.0,1.0,2.0,8.0,1.6388888888888888,1.0,4.0,1.0,1.0,2.0
648,C2,41.03,5,11.85,4034.134032258065,703.725,25220.86,1.43,70.9325,5442.165000000001,5777.125,829.835,38928.92,1.55,47.09,6793.1775,3896.1264516129036,284.245,25220.86,0.35,14.282499999999999,5313.51,4.516129032258065,4.0,12.0,1.0,2.0,6.75,1.4516129032258065,1.0,4.0,1.0,1.0,2.0
649,C2,55.49,4,16.02,4328.967307692307,97.505,25220.86,0.0,22.025000000000002,5964.2025,6428.681923076922,175.81,38928.92,0.14,9.1025,8530.2375,4081.9169230769235,88.715,25220.86,0.0,8.4,5603.505,5.115384615384615,3.5,16.0,1.0,2.0,7.0,1.6538461538461537,1.0,5.0,1.0,1.0,2.0
650,B1,70.72,2,12.1,4067.0990909090906,4062.45,12909.08,0.0,106.43,6490.549999999999,4477.015454545453,4838.38,20879.73,0.74,148.245,5014.53,3908.011818181818,4062.45,12909.08,0.0,101.94500000000001,6490.549999999999,5.2727272727272725,4.0,11.0,2.0,2.0,8.0,1.7272727272727273,1.0,4.0,1.0,1.0,2.0
651,A1,82.14,0,8.24,4097.698571428572,207.0,25983.2,9.67,129.82,1112.19,2368.9871428571428,174.73,10862.77,11.08,147.77,2619.395,4092.0542857142855,207.0,25983.2,9.67,110.065,1112.19,4.571428571428571,6.0,8.0,1.0,2.5,6.0,1.5714285714285714,2.0,2.0,1.0,1.0,2.0
652,B1,92.29,1,7.32,4111.666923076923,1032.74,22287.83,3.49,68.4675,5671.915,5649.465000000001,1067.77,23633.92,0.95,74.39,9716.57,3603.7957692307687,373.57,14946.48,3.49,63.185,5671.915,3.8076923076923075,4.0,7.0,1.0,2.0,5.0,1.1538461538461537,1.0,3.0,1.0,1.0,1.0
653,C2,28.84,5,21.57,2428.7926666666663,78.26,12909.08,1.02,21.295,3151.0950000000003,3660.7619999999997,97.3,20879.73,2.97,22.095,4589.224999999999,2405.108666666666,26.97,12909.08,0.09,10.879999999999999,3151.0950000000003,4.933333333333334,4.0,11.0,1.0,2.5,6.5,1.6666666666666667,1.0,4.0,1.0,1.0,2.0
654,C2,73.0,3,10.73,4205.601875,56.015,14946.48,4.25,14.42,7907.85,6243.360625,84.83000000000001,23633.92,4.73,24.22,9587.97,4188.400625,35.01,14946.48,3.33,5.68,7907.85,4.6875,3.5,10.0,1.0,2.0,7.25,1.5625,1.0,3.0,1.0,1.0,2.0
655,B2,55.74,1,15.95,2490.1624999999995,600.98,8720.38,38.31,399.63000000000005,2691.5125,3868.515,398.615,14662.3,14.53,74.8825,4192.2474999999995,2392.3624999999997,405.38,8720.38,38.31,106.23,2691.5125,4.25,3.5,9.0,1.0,2.5,5.25,1.5,1.5,2.0,1.0,1.0,2.0
656,B1,99.14,1,6.48,4348.948333333333,1550.325,22287.83,5.14,672.935,4812.8175,5328.530833333332,3460.1349999999998,20879.73,13.92,495.56000000000006,7426.76,3537.645,1550.325,13357.03,4.68,71.16749999999999,4812.8175,4.25,4.0,9.0,2.0,2.75,5.25,1.4166666666666667,1.0,3.0,1.0,1.0,2.0
657,B1,94.07,0,8.7,6160.75294117647,1894.09,18559.22,8.39,191.64,13589.7,5219.6500000000015,461.42,19209.05,21.49,163.31,8732.57,4376.931764705882,1122.37,13652.76,3.46,16.91,6350.91,4.529411764705882,5.0,8.0,1.0,3.0,6.0,1.3529411764705883,1.0,2.0,1.0,1.0,2.0
658,B2,65.39,2,9.7,6167.782702702704,1740.43,32236.5,2.77,59.32,12087.62,8251.625675675676,1541.96,38928.92,2.36,86.82,13550.68,5192.378108108109,360.9,25220.86,0.46,35.72,6055.71,4.27027027027027,3.0,10.0,1.0,2.0,6.0,1.4864864864864864,1.0,4.0,1.0,1.0,2.0
659,B2,45.09,6,14.52,5518.6203448275855,160.8,25220.86,0.37,22.57,12190.4,8383.881724137933,96.82,38928.92,0.47,10.54,19209.05,5488.773793103448,155.68,25220.86,0.01,4.03,12190.4,4.931034482758621,4.0,11.0,1.0,2.0,8.0,1.6551724137931034,1.0,4.0,1.0,1.0,2.0
660,C1,28.08,7,22.4,4194.032916666667,78.26,25220.86,0.6,33.8625,7285.875,5734.467916666666,129.155,38928.92,0.61,4.475,9847.21,3452.7616666666668,78.26,25220.86,0.2,7.262499999999999,6311.42,5.375,4.0,13.0,1.0,3.0,7.5,1.7083333333333333,1.0,4.0,1.0,1.0,2.25
661,B1,83.66,1,7.95,7928.017,4365.245,25983.2,18.52,555.535,13095.0,8046.045500000002,2269.3599999999997,38928.92,2.91,387.1475,12724.815,7430.4115,2622.455,25983.2,18.52,321.625,13095.0,3.95,3.0,10.0,1.0,2.0,5.25,1.3,1.0,3.0,1.0,1.0,1.25
662,A1,98.89,0,2.64,12325.536,9992.77,25983.2,712.46,9992.77,14946.48,8131.108,2854.93,23633.92,448.99,2854.93,10862.77,8746.488000000001,1644.99,25983.2,341.01,816.76,14946.48,4.2,4.0,8.0,2.0,2.0,5.0,1.4,1.0,2.0,1.0,1.0,2.0
663,B2,52.95,4,15.25,3698.8507142857147,2058.565,12190.4,0.09,14.605,5308.0,5029.687142857144,1361.895,19209.05,0.68,18.9875,7942.6,3386.6285714285705,632.1600000000001,12190.4,0.09,5.0925,4592.6175,5.214285714285714,4.0,11.0,1.0,2.25,8.5,1.7857142857142858,1.0,4.0,1.0,1.0,2.75
664,B2,60.06,6,13.41,5429.540571428572,757.68,25220.86,0.41,34.565,10814.73,6935.048285714286,1466.42,38928.92,0.07,25.98,12233.41,5120.8762857142865,465.77,25220.86,0.14,31.13,10814.73,4.514285714285714,3.0,11.0,1.0,2.0,7.0,1.457142857142857,1.0,4.0,1.0,1.0,2.0
665,A2,84.93,1,6.45,7834.848400000001,5689.68,32236.5,4.2,208.75,9992.77,7083.210800000001,4000.41,38928.92,3.24,134.12,8732.57,6059.1852,2735.96,25983.2,4.11,104.57,8586.4,3.68,3.0,7.0,1.0,2.0,5.0,1.32,1.0,2.0,1.0,1.0,2.0
666,C2,38.49,7,19.72,4949.34619047619,2326.08,32236.5,0.74,14.06,7907.85,5285.885238095238,3315.95,18310.95,0.95,10.47,9587.97,3400.317142857143,1449.03,13652.76,0.0,2.35,4062.45,6.095238095238095,4.0,14.0,1.0,3.0,9.0,1.9047619047619047,1.0,4.0,1.0,1.0,3.0
667,B2,68.69,3,12.17,5095.839999999999,107.26,18559.22,0.99,18.97,9361.4125,5845.443333333334,339.49,23633.92,1.55,11.185,11168.9,3449.324166666666,26.265,14946.48,0.02,10.8325,6129.51,5.0,3.5,12.0,1.0,2.0,8.25,1.75,1.0,4.0,1.0,1.0,3.0
668,A2,105.23,1,2.37,9146.068000000001,4213.78,25983.2,1252.42,2090.54,12190.4,6855.823999999999,2535.14,19209.05,723.04,949.12,10862.77,8881.975999999999,4213.78,25983.2,203.06,1819.44,12190.4,3.4,4.0,6.0,1.0,2.0,4.0,1.4,1.0,3.0,1.0,1.0,1.0
669,B1,73.0,3,9.97,5510.586666666668,2520.11,18559.22,0.19,106.7,9639.32,7020.486000000001,2659.8,23633.92,3.78,149.8,11712.869999999999,4318.900000000001,366.22,14946.48,0.01,96.53,6203.3099999999995,4.466666666666667,3.0,10.0,1.0,2.0,6.5,1.4666666666666666,1.0,3.0,1.0,1.0,2.0
670,A2,82.65,2,4.53,7204.664285714285,4394.7,25983.2,32.85,413.32,12087.62,5835.820476190476,3086.76,15832.09,27.7,492.5,12800.81,4942.826190476191,1819.44,25983.2,20.02,134.13,6350.91,3.761904761904762,4.0,10.0,1.0,2.0,5.0,1.380952380952381,1.0,3.0,1.0,1.0,2.0
671,A1,53.71,2,18.78,6518.695000000001,2569.04,25983.2,28.36,160.8825,7095.535,4831.800000000001,4249.39,10862.77,2.97,79.4075,9264.9975,6462.721666666667,2403.905,25983.2,22.79,78.315,7095.535,4.833333333333333,3.5,10.0,1.0,2.25,7.75,1.5,1.0,3.0,1.0,1.0,1.75
672,C1,67.93,4,14.74,3186.963333333333,304.75,25220.86,2.68,34.4,2520.11,5126.302857142857,354.12,38928.92,7.57,49.8,5320.47,3134.964285714286,248.34,25220.86,0.12,3.59,2520.11,5.523809523809524,4.0,11.0,2.0,3.0,7.0,1.7142857142857142,1.0,4.0,1.0,1.0,2.0
673,A1,91.78,0,5.5,5323.569090909091,2090.54,25983.2,0.02,257.7,6871.459999999999,3450.1118181818183,949.12,13550.68,0.54,271.725,4796.655,4506.4745454545455,1374.43,25983.2,0.02,168.35500000000002,3832.7,3.909090909090909,4.0,7.0,2.0,2.0,5.0,1.3636363636363635,1.0,2.0,1.0,1.0,2.0
674,C1,60.06,5,8.77,7116.741290322581,4394.7,32236.5,0.45,78.26,13568.439999999999,9548.354516129031,6882.16,38928.92,3.92,43.989999999999995,17147.26,5702.077096774194,1753.02,25220.86,0.45,78.26,9270.654999999999,3.3548387096774195,2.0,10.0,1.0,2.0,4.0,1.2903225806451613,1.0,4.0,1.0,1.0,1.0
675,B2,50.42,7,14.92,7417.54607142857,126.095,25220.86,0.0,21.375,13976.19,11611.875357142855,380.605,38928.92,0.07,25.6275,21568.2775,7407.996428571429,101.97,25220.86,0.0,3.6375,13976.19,4.892857142857143,3.5,11.0,1.0,2.0,7.25,1.6785714285714286,1.0,4.0,1.0,1.0,2.0
676,C1,60.82,5,14.51,4769.302142857143,289.8,25220.86,0.14,15.4275,6721.8775,7436.7814285714285,343.315,38928.92,0.0,26.0475,11634.2725,4757.3435714285715,196.865,25220.86,0.14,6.6975,6721.8775,5.0,4.0,14.0,1.0,2.0,7.0,1.75,1.0,5.0,1.0,1.0,2.0
677,A1,55.74,1,17.4,260.1225,203.14,626.0,8.21,22.2275,441.03499999999997,132.5,31.924999999999997,461.42,4.73,8.9375,155.4875,259.2125,201.32,626.0,8.21,20.2025,440.33,6.25,6.5,11.0,1.0,4.0,8.75,2.0,2.0,3.0,1.0,1.75,2.25
678,A2,107.26,0,4.35,5081.4225,3416.405,13222.93,269.95,1307.8075,7190.02,5457.2475,2857.065,15832.09,282.77,1008.5,7305.8125,4950.595,3248.58,13222.93,82.29,1009.155,7190.02,4.75,4.0,9.0,2.0,3.5,5.25,1.5,1.0,3.0,1.0,1.0,1.5
679,B1,100.16,1,6.82,9394.561666666666,4938.845,32236.5,32.11,1848.5099999999998,15636.125,7622.590833333335,3137.265,38928.92,34.93,1972.9250000000002,9422.2625,6869.868333333333,3994.735,25220.86,5.63,1660.02,7579.765,4.0,3.0,10.0,2.0,2.0,4.5,1.4166666666666667,1.0,3.0,1.0,1.0,1.25
680,C1,60.06,5,12.31,5639.783235294118,1898.2,25220.86,0.0,207.16,8790.205,7309.364411764706,2884.0550000000003,38928.92,0.07,180.61,12800.81,4504.677941176471,1169.8049999999998,25220.86,0.0,138.64000000000001,6896.64,4.4411764705882355,3.0,13.0,1.0,2.0,6.0,1.3823529411764706,1.0,4.0,1.0,1.0,1.0
681,A2,105.23,0,5.27,3981.5633333333335,432.82,14946.48,64.31,176.26749999999998,6049.8550000000005,5804.348333333332,636.4200000000001,23633.92,2.91,333.685,7421.84,3967.876666666667,391.76,14946.48,64.31,161.42249999999999,6044.17,3.6666666666666665,3.5,8.0,1.0,2.25,4.0,1.3333333333333333,1.0,2.0,1.0,1.0,1.75
682,B1,100.16,0,6.3,5257.026666666667,1662.19,25220.86,2.26,45.41,6285.82,7333.485833333332,2544.83,38928.92,0.07,47.9375,7059.5075,4283.162499999999,967.365,25220.86,2.26,37.625,2727.7425000000003,3.8333333333333335,3.5,8.0,2.0,2.0,4.25,1.1666666666666667,1.0,2.0,1.0,1.0,1.0
683,B2,88.74,1,8.4,8168.885000000001,5413.915,32236.5,4.82,56.71,11119.7625,9481.53,5760.37,38928.92,6.69,78.8025,13970.335,5884.488571428572,4254.9349999999995,25220.86,4.44,53.9725,7700.525000000001,4.5,4.0,8.0,1.0,2.25,6.75,1.4285714285714286,1.0,3.0,1.0,1.0,2.0
684,A2,81.12,1,9.35,4718.0175,2780.09,13652.76,17.17,169.60999999999999,7589.3825,6980.56625,3673.75,19209.05,14.12,187.47,12546.435000000001,4630.02125,2440.2349999999997,13652.76,11.22,157.29749999999999,7589.3825,5.0,3.5,12.0,1.0,2.0,7.5,1.75,1.0,4.0,1.0,1.0,2.25
685,A1,78.84,1,-0.46,9369.866666666667,2090.54,25983.2,35.86,1063.2,14036.87,3947.8366666666675,949.12,10862.77,31.62,490.37,5905.945000000001,9273.699999999999,1819.44,25983.2,18.46,918.95,13901.32,4.333333333333333,4.0,7.0,2.0,3.0,5.5,1.6666666666666667,1.0,3.0,1.0,1.0,2.0
686,B2,49.4,5,15.21,2852.021000000001,320.375,13652.76,0.14,46.69,5431.9075,3665.688666666667,258.105,18310.95,0.0,16.925,7942.6,2837.9400000000005,206.06,13652.76,0.14,32.94,5431.9075,5.133333333333334,4.0,15.0,1.0,3.0,7.0,1.7333333333333334,1.0,5.0,1.0,1.0,2.0
687,A1,127.31,0,-2.46,14558.066666666666,15920.455000000002,25983.2,1711.99,7556.5425000000005,21262.910000000003,9236.296666666667,9828.955,18310.95,947.23,4193.635,13097.11,12186.381666666666,13504.895,25983.2,193.37,4647.0925,17054.3025,3.1666666666666665,2.5,6.0,2.0,2.0,3.75,1.0,1.0,1.0,1.0,1.0,1.0
688,C2,65.39,4,11.09,6904.127027027028,570.12,32236.5,0.25,64.31,7907.85,7810.37081081081,497.5,38928.92,0.2,34.93,10624.93,5683.186486486487,499.91,25983.2,0.14,17.73,6055.71,4.5675675675675675,3.0,13.0,1.0,2.0,7.0,1.4864864864864864,1.0,4.0,1.0,1.0,2.0
689,A2,85.44,3,7.35,5033.115454545456,3848.99,25983.2,7.54,114.74,5309.5599999999995,3152.8936363636367,2307.97,10862.77,4.73,91.185,4639.424999999999,4258.536363636364,1644.99,25983.2,2.57,30.93,4495.945,4.181818181818182,4.0,10.0,1.0,2.0,5.5,1.5454545454545454,1.0,3.0,1.0,1.0,2.0
690,B1,88.48,1,6.45,5180.95125,2112.9849999999997,14661.76,0.18,233.90750000000003,10542.1775,3533.92625,1490.27,19209.05,1.28,449.03499999999997,2616.505,4009.1187499999996,592.025,14661.76,0.04,119.98750000000001,5934.3425,4.5,3.0,9.0,1.0,2.75,7.25,1.625,1.0,4.0,1.0,1.0,2.0
691,B1,107.26,0,4.35,5318.946,4100.9,9992.77,612.51,3075.07,8813.48,2951.0559999999996,2854.93,5328.99,445.88,2809.53,3315.95,2007.154,2735.96,3330.88,281.35,612.51,3075.07,3.8,4.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
692,B2,78.33,1,6.26,7403.671111111112,7118.45,25220.86,0.25,30.822499999999998,13144.4675,10673.764444444445,5389.085,38928.92,1.55,121.4525,20462.059999999998,6809.3805555555555,2707.075,25220.86,0.25,5.047499999999999,13144.4675,4.111111111111111,3.5,9.0,1.0,2.0,5.75,1.5,1.0,3.0,1.0,1.0,2.0
693,C2,18.44,14,18.18,5619.484583333334,301.04,25983.2,0.04,48.4125,6055.71,4687.433958333333,578.785,38928.92,0.0,47.902499999999996,8993.3475,5181.388333333333,279.71000000000004,25983.2,0.04,11.7925,6055.71,4.770833333333333,3.0,12.0,1.0,2.0,7.0,1.6041666666666667,1.0,4.0,1.0,1.0,2.0
694,C2,73.26,2,13.52,3109.7238095238095,891.45,25220.86,0.24,128.33,4213.78,3594.128095238095,886.55,38928.92,0.41,280.74,2958.58,2702.2928571428574,210.4,25220.86,0.01,63.29,3737.75,5.142857142857143,5.0,10.0,2.0,3.0,7.0,1.5238095238095237,1.0,3.0,1.0,1.0,2.0
695,A2,113.61,0,2.64,9942.0,1902.27,32236.5,19.0,605.75,14946.48,8327.784,2320.68,23633.92,23.51,575.34,15085.47,7371.147999999999,1902.27,19417.69,19.0,570.3,14946.48,4.2,5.0,6.0,2.0,3.0,5.0,1.2,1.0,2.0,1.0,1.0,1.0
696,C1,70.72,3,11.62,5508.69525,275.77,32236.5,0.96,29.3975,8110.9825,6579.301749999999,374.29,38928.92,2.57,33.0725,10578.6475,3846.02675,88.295,25220.86,0.38,10.387500000000001,5431.155,4.125,3.5,9.0,1.0,2.0,5.0,1.275,1.0,3.0,1.0,1.0,1.25
697,A2,109.55,1,1.59,2934.383333333333,2090.54,12190.4,8.21,85.61,4100.9,3596.0888888888894,949.12,19209.05,2.91,78.85,3315.95,2702.1077777777778,1819.44,12190.4,8.21,85.61,3330.88,3.0,3.0,6.0,1.0,1.0,4.0,1.2222222222222223,1.0,3.0,1.0,1.0,1.0
698,C2,48.64,4,19.53,4273.3890909090915,64.31,25220.86,19.22,58.015,6283.22,6584.097272727274,233.85,38928.92,2.91,39.93,8942.025,4267.672727272728,64.31,25220.86,8.96,52.019999999999996,6283.22,4.181818181818182,3.0,10.0,1.0,1.5,7.0,1.4545454545454546,1.0,3.0,1.0,1.0,2.0
699,A1,98.89,1,2.64,14161.978,13222.93,32236.5,51.34,78.26,25220.86,13982.011999999999,15085.47,38928.92,3.92,59.66,15832.09,11598.011999999999,13222.93,25220.86,50.32,78.26,19417.69,3.2,2.0,8.0,1.0,2.0,3.0,1.4,1.0,3.0,1.0,1.0,1.0
700,C2,69.7,2,15.18,2082.5941666666668,1319.8400000000001,7907.85,0.06,117.3125,3240.46,3348.1141666666667,1730.34,9587.97,2.57,163.595,6688.700000000001,2075.516666666667,1319.8400000000001,7907.85,0.0,99.02499999999999,3240.46,5.75,4.0,16.0,2.0,3.75,6.0,1.9166666666666667,1.0,6.0,1.0,1.0,2.0
701,A1,98.89,1,2.64,7711.688,859.54,32236.5,37.55,205.75,5219.1,3807.892,790.0,15085.47,71.76,133.65,2958.58,5131.704,859.54,19417.69,31.49,130.7,5219.1,4.2,4.0,8.0,2.0,3.0,4.0,1.4,1.0,3.0,1.0,1.0,1.0
702,B1,52.95,3,12.81,6480.179230769231,1031.05,25220.86,7.84,103.57,12909.08,7540.193076923076,1289.39,38928.92,3.92,182.64,13550.68,6454.179230769229,1031.05,25220.86,0.72,78.26,12909.08,4.538461538461538,4.0,10.0,1.0,2.0,7.0,1.6153846153846154,1.0,4.0,1.0,1.0,2.0
703,A2,118.94,0,4.47,6179.223076923076,3675.68,25983.2,0.0,126.71,9992.77,4018.3269230769224,1877.57,20879.73,0.2,127.7,2854.93,5466.6476923076925,1819.44,25983.2,0.0,124.11,5689.68,4.076923076923077,4.0,9.0,2.0,2.0,5.0,1.1538461538461537,1.0,2.0,1.0,1.0,1.0
704,C2,70.97,2,15.95,3335.535555555556,46.69,25220.86,0.23,18.247500000000002,755.685,4438.073888888888,79.39500000000001,38928.92,2.97,27.87,831.91,3306.854444444444,17.095,25220.86,0.1,7.1875,684.755,5.666666666666667,7.0,9.0,1.0,3.0,7.75,1.8333333333333333,2.0,3.0,1.0,1.0,2.0
705,A2,84.98,4,7.6,6826.473448275862,2452.1549999999997,32236.5,3.1,251.3225,12909.08,7421.516379310345,2558.75,38928.92,12.03,419.79999999999995,15085.47,5292.840344827586,1031.05,25220.86,0.06,91.445,12729.41,4.137931034482759,3.0,11.0,1.0,2.0,5.75,1.3275862068965518,1.0,3.0,1.0,1.0,1.75
706,C1,50.92,4,20.88,3961.8549999999996,154.115,25220.86,2.26,37.99250000000001,5674.0375,6083.066875,199.46,38928.92,0.07,28.515,9887.635,3943.521875,80.17,25220.86,0.4,10.775,5674.0375,6.0625,5.0,12.0,1.0,3.0,9.25,1.8125,1.5,4.0,1.0,1.0,2.25
707,C1,62.34,2,15.65,4997.922500000001,242.92000000000002,32236.5,19.14,36.8125,6317.485000000001,4924.300833333333,368.68,19209.05,3.92,52.3325,9608.005,2362.861666666666,140.14000000000001,12190.4,1.62,12.3825,2423.0175,5.166666666666667,4.0,12.0,1.0,3.0,8.0,1.5833333333333333,1.0,4.0,1.0,1.0,2.0
708,B1,99.14,0,3.12,4014.218333333333,2306.6549999999997,14661.76,5.69,94.72,5078.1975,2997.590833333333,494.15500000000003,18310.95,12.84,102.8725,3060.9300000000003,3556.541666666666,373.90500000000003,14661.76,2.98,73.685,4528.385,3.5,2.5,8.0,1.0,2.0,5.0,1.25,1.0,2.0,1.0,1.0,1.25
709,B2,-14.82,1,6.8,4430.733333333334,38.31,13222.93,30.96,34.635000000000005,6630.62,5283.8966666666665,14.53,15832.09,5.07,9.8,7923.31,4430.7300000000005,38.31,13222.93,30.95,34.63,6630.62,1.3333333333333333,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0
710,B1,92.8,0,10.01,1697.5,103.57,13652.76,21.79,46.239999999999995,874.065,2500.0309090909095,182.64,18310.95,2.97,70.745,941.385,1637.04,65.2,13652.76,1.58,41.425,582.335,4.454545454545454,4.0,9.0,1.0,2.0,7.0,1.3636363636363635,1.0,2.0,1.0,1.0,2.0
