,sentence,difficulty,flesch_reading_ease,polysyllable_count,coleman_liau_index,freqlemfilms2_mean,freqlemfilms2_median,freqlemfilms2_max,freqlemfilms2_min,freqlemfilms2_25%,freqlemfilms2_75%,freqlemlivres_mean,freqlemlivres_median,freqlemlivres_max,freqlemlivres_min,freqlemlivres_25%,freqlemlivres_75%,freqfilms2_mean,freqfilms2_median,freqfilms2_max,freqfilms2_min,freqfilms2_25%,freqfilms2_75%,nblettres_mean,nblettres_median,nblettres_max,nblettres_min,nblettres_25%,nblettres_75%,nbsyll_mean,nbsyll_median,nbsyll_max,nbsyll_min,nbsyll_25%,nbsyll_75%
1252,"La pelle, les pincettes et le bec du soufflet, tous de proportion colossale, brillaient comme de l'acier poli, tandis que le long des murs s'étendait une abondante batterie de cuisine, où miroitait inégalement la flamme claire du foyer, jointe aux premières lueurs du soleil arrivant par les carreaux.",C2,47.88,7,13.19,4400.780425531915,123.34,25220.86,0.03,9.1,5225.205,6644.938510638298,334.39,38928.92,1.01,16.15,8235.064999999999,4288.421276595745,78.26,25220.86,0.01,5.245,5225.205,4.808510638297872,4.0,11.0,1.0,2.0,7.5,1.5319148936170213,1.0,5.0,1.0,1.0,2.0
1253,Mais les chiens et les chats ne s'aiment pas beaucoup .,A1,115.89,0,6.18,7698.571000000001,6949.715,22287.83,38.31,324.14750000000004,11861.904999999999,7809.635999999999,6629.43,20879.73,14.53,253.7975,14457.197499999998,6780.514000000001,6949.715,18188.15,16.0,194.57,11861.904999999999,3.7,3.0,8.0,1.0,2.25,4.75,1.1,1.0,2.0,1.0,1.0,1.0
1254,"Il s'offre les meilleurs guides, gravit les montagnes, s'épanouit",C1,94.83,1,15.11,3449.2900000000004,62.01,13222.93,2.6,38.31,8720.38,5043.821111111111,81.82,15832.09,14.53,17.16,14662.3,3422.362222222222,38.31,13222.93,0.22,25.25,8720.38,4.444444444444445,3.0,9.0,1.0,2.0,6.0,1.3333333333333333,1.0,2.0,1.0,1.0,2.0
1255,Les préadolescents et adolescents semblent particulièrement sensibles.,B2,8.54,3,32.26,3651.1866666666665,128.02,12909.08,6.84,17.7825,6597.5975,6035.923333333332,305.845,20879.73,25.2,37.177499999999995,11139.935,3611.056666666666,14.434999999999999,12909.08,2.34,7.775,6543.98,8.166666666666666,8.5,16.0,2.0,4.25,10.5,2.5,1.5,6.0,1.0,1.0,3.5
1256,"Les cordes vocales, ce sont des muscles, hein, et donc, j'ai un entraînement quotidien parce qu'on doit être raccord avec des enregistrements qui ont quelquefois 10 voire 15 ans",B2,74.53,4,11.91,4611.187777777777,612.51,32236.5,1.02,15.2,6055.71,4532.245185185186,445.88,20879.73,0.95,12.535,9274.085,2441.3607407407403,612.51,12909.08,0.81,10.715,4461.995,5.0,4.0,15.0,1.0,3.0,6.5,1.5185185185185186,1.0,5.0,1.0,1.0,1.5
1257,"Elle trouvait ça drôle, finissait par rire, et, s'animant, commençait à trottiner derrière lui, avec de légers cris joyeux et craintifs, quand elle 143 avait cru le saisir.",C2,68.18,4,11.38,4727.495925925927,1711.99,25220.86,0.22,75.34,6727.094999999999,6109.082222222222,972.5,38928.92,7.5,153.20999999999998,6991.49,3903.5518518518516,138.46,25220.86,0.03,22.35,4520.53,4.703703703703703,4.0,10.0,1.0,2.5,6.0,1.5185185185185186,1.0,3.0,1.0,1.0,2.0
1258,Il est en train de ranger ses affaires.,A2,103.2,0,2.86,9728.05375,3223.6800000000003,32236.5,47.67,359.1925,16222.4125,10286.8,5918.99,38928.92,67.91,279.8325,15272.125,8094.313749999999,3223.6800000000003,25220.86,14.95,229.88,14771.619999999999,3.875,3.0,8.0,2.0,2.0,5.25,1.25,1.0,2.0,1.0,1.0,1.25
1259,"Tout comme la révolution industrielle a vu naître le capitalisme, je suis persuadé que la robolution va profondément modifier notre système économique.",B2,37.47,8,16.48,5385.006190476191,1058.64,25983.2,2.97,19.86,9992.77,4992.75380952381,949.12,23633.92,3.65,36.55,3429.32,4279.460952380952,1022.94,25983.2,1.78,12.74,3382.55,5.619047619047619,5.0,12.0,1.0,2.0,8.0,1.9523809523809523,1.0,4.0,1.0,1.0,3.0
1260,"On a ainsi constaté, chez les femmes urbaines de haut niveau socio-économique, au Brésil, 28 % de réduction de la surcharge pondérale de 1989 à 1997.",C1,63.87,3,10.39,7386.0886956521745,842.18,25220.86,0.05,6.39,13568.439999999999,10372.75608695652,680.54,38928.92,0.0,12.6,16935.675,6819.261739130435,242.75,25220.86,0.05,2.835,10455.39,4.695652173913044,4.0,10.0,1.0,2.0,7.0,1.6521739130434783,1.0,4.0,1.0,1.0,2.0
1261,Cette réponse me bouleversa.,C2,55.74,1,11.6,1735.6399999999999,999.665,4929.44,13.79,76.2425,2659.0625,1677.9899999999998,1210.3049999999998,4264.32,27.03,81.70500000000001,2806.5899999999997,1727.79,990.73,4929.44,0.26,59.457499999999996,2659.0625,6.0,6.0,10.0,2.0,4.25,7.75,2.0,1.5,4.0,1.0,1.0,2.5
1262,"[Les dames rient] Je pense qu'il y aurait de la bagarre, hein",A2,106.5,0,4.05,8332.675833333333,2916.01,25983.2,19.24,132.98000000000002,15849.665,8785.085,1978.2800000000002,38928.92,1.55,135.625,13266.182499999999,6710.205833333333,477.41999999999996,25983.2,5.17,24.0425,10276.904999999999,3.6666666666666665,3.5,7.0,1.0,2.0,5.0,1.1666666666666667,1.0,2.0,1.0,1.0,1.0
1263,"Tu ne mérites pas d'en manger, dit l'autre.",A2,103.2,0,3.55,7711.642500000002,3206.9849999999997,22287.83,8.49,72.36500000000001,15543.3575,3789.13125,1408.8200000000002,13841.89,2.97,15.222499999999998,5823.16,6086.895,1176.8200000000002,18188.15,1.64,72.36500000000001,13683.212500000001,3.125,2.5,7.0,1.0,1.75,3.75,1.25,1.0,2.0,1.0,1.0,1.25
1264,"Jeune retraité de l'éducation nationale, Roger Rougier a sa réponse.",C1,49.65,3,13.72,5695.695,197.035,25220.86,2.25,67.3475,5597.0225,7029.898749999999,334.56000000000006,38928.92,3.92,75.01750000000001,5999.525,4157.52125,157.04500000000002,25220.86,1.17,63.3425,2544.9449999999997,4.375,3.5,9.0,1.0,1.75,7.25,1.625,1.0,3.0,1.0,1.0,2.25
1265,Tout se passe bien en France ?,B1,127.31,0,1.38,3054.272,2813.77,5689.68,1058.64,1495.49,4213.78,4131.988,2535.14,8732.57,1165.27,1639.19,6587.77,2859.8900000000003,2813.77,5689.68,523.58,1058.64,4213.78,3.4,4.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
1266,"Non, elle est fleuriste.",A1,107.26,0,4.35,10200.3225,4280.355,32236.5,4.08,3031.1549999999997,11449.5225,5805.319999999999,4063.6499999999996,15085.47,8.51,853.9849999999999,9014.985,6995.532499999999,4280.355,19417.69,3.73,3031.0675,8244.82,4.75,3.5,9.0,3.0,3.0,5.25,1.25,1.0,2.0,1.0,1.0,1.25
1267,"Sans enfants à cinquante-neuf ans, Guido avait, de son propre coeur, préparé pour son enfant à venir un coeur modelé sur sa propre préoccupation : l'hommage sans remords à la noblesse, la génuflexion que fait par contraction musculaire le corps pourchassé en s'affalant devant ce qui est imminent et inaccessible comme devant une grande chaleur.",C2,34.43,10,13.88,4564.243703703703,935.01,32236.5,0.0,64.1525,6731.3325,5686.44148148148,1379.595,38928.92,1.01,113.94,7491.99,3786.280740740741,422.02,25220.86,0.0,38.425000000000004,5313.51,4.851851851851852,4.0,13.0,1.0,2.25,6.0,1.5925925925925926,1.0,5.0,1.0,1.0,2.0
1268,Le plat plein ploie sous le poids ou ne ploie point ?,C2,122.24,0,3.17,4726.581818181819,225.32,22287.83,0.44,32.33,7618.3550000000005,4980.496363636365,370.41,18310.95,7.36,75.2,8135.875,3900.8736363636363,186.7,13652.76,0.03,28.145000000000003,7470.490000000001,3.727272727272727,4.0,5.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0
1269,"Et vous l'entendez, ce violon qui joue du klezmer, la musique traditionnelle des juifs itinérants ?",B2,66.66,3,13.04,4498.425714285715,2282.25,14946.48,0.51,35.54,5920.9125,5481.050714285716,1540.17,23633.92,0.74,25.335,7662.969999999999,4483.987857142857,2281.795,14946.48,0.05,26.435000000000002,5878.0275,4.642857142857143,3.5,14.0,1.0,2.0,5.75,1.5714285714285714,1.0,4.0,1.0,1.0,1.75
1270,"Un principe qui concerne déjà de nombreux produits tels que les emballages, les textiles et les pneus.",B2,86.71,1,11.08,5109.379999999999,681.89,25220.86,0.65,26.36,8720.38,7619.063529411764,702.23,38928.92,0.88,30.14,14662.3,5050.144705882351,681.89,25220.86,0.03,14.17,8720.38,4.9411764705882355,4.0,10.0,2.0,3.0,8.0,1.4705882352941178,1.0,3.0,1.0,1.0,2.0
1271,"Non, bien sûr que non.",A2,128.33,0,-3.17,3467.72,4040.18,4213.78,943.56,4040.18,4100.9,1707.136,1135.81,3315.95,412.97,1135.81,2535.14,3285.332,4040.18,4213.78,801.64,3330.88,4040.18,3.2,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
1272,J'ai une soeur,A1,130.36,0,-4.29,2719.05,184.99,7907.85,64.31,124.65,4046.42,3250.6299999999997,161.01,9587.97,2.91,81.96,4874.49,2709.126666666667,155.22,7907.85,64.31,109.765,4031.5350000000003,3.0,3.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
1273,Et j'adresse un défi collectif au parterre !,B2,74.78,1,9.06,4116.908571428571,64.31,12909.08,2.76,8.42,7912.685,5685.097142857143,17.36,20879.73,2.91,11.25,9436.59,4116.198571428572,64.31,12909.08,2.09,6.2700000000000005,7912.685,4.0,2.0,9.0,1.0,2.0,6.0,1.5714285714285714,1.0,3.0,1.0,1.0,2.0
1274,"En étant connecté en permanence à ses amis et en pouvant ""se raccrocher"" à des environnements en ligne familiers, comme sa page Facebook, son compte Twitter ou sa story Snapchat, la personne, éloignée de son environnement familier, ne se sentirait-elle pas alors davantage en sécurité affective, comme dans son foyer où elle a ses repères et habitudes rassurants ?",C2,23.01,13,13.19,4343.063999999999,1740.43,25220.86,2.05,65.49,5689.68,5813.331999999999,3429.32,38928.92,0.54,124.32500000000002,8732.57,3677.398909090908,1546.44,25220.86,0.05,17.615000000000002,5689.68,4.872727272727273,4.0,14.0,1.0,2.0,8.0,1.7272727272727273,1.0,5.0,1.0,1.0,2.5
1275,La blanquette est bonne.,A2,107.26,0,5.8,12184.397500000001,8250.46,32236.5,0.17,1165.8725,19268.985,9877.515,7937.565,23633.92,1.01,592.4975,17222.5825,8735.8175,7762.705,19417.69,0.17,434.23999999999995,16064.2825,5.0,4.0,10.0,2.0,2.75,6.25,1.25,1.0,2.0,1.0,1.0,1.25
1276,L'Empereur était à Paris.,B1,70.46,1,5.8,11132.9425,6134.33,32236.5,26.61,65.3475,17201.925,8577.7525,7549.0199999999995,19209.05,3.92,10.4075,16116.365,3659.4975,1217.4550000000002,12190.4,12.68,61.865,4815.0875,3.0,3.0,5.0,1.0,1.0,5.0,1.5,1.5,2.0,1.0,1.0,2.0
1277,"Je m'appelle Laurent et j'habite à Paris avec mes parents, ma soeur ainée et mon frère.",A2,95.08,0,7.07,5422.811428571428,1724.565,25983.2,26.61,185.8375,10105.0475,5813.132142857144,1345.135,20879.73,2.91,150.015,9147.18,5413.2414285714285,1724.565,25983.2,12.68,160.675,10105.0475,3.0714285714285716,2.5,7.0,1.0,2.0,4.75,1.2142857142857142,1.0,2.0,1.0,1.0,1.0
1278,"Puis, il y eut une pause lugubre, suivie d'un vaste soupir d'agonie où l'on eût dit que l'âme de la grosse cloche s'exhalait.",C2,87.98,2,6.97,4912.514782608695,266.95,25220.86,3.25,46.495000000000005,6927.0,5341.105217391304,836.42,38928.92,2.97,13.21,5629.495,3190.4004347826085,70.63,25220.86,3.0,10.66,2738.445,3.217391304347826,3.0,7.0,1.0,1.5,5.0,1.1304347826086956,1.0,2.0,1.0,1.0,1.0
1279,La règle du frein à l'endettement devrait traiter de manière symétrique les dépassements de dépenses et les économies réalisées.,C1,55.24,5,15.66,6105.105789473685,104.04,25220.86,0.55,44.12,10455.39,9445.957368421052,157.77,38928.92,0.61,18.48,16935.675,5933.856315789474,78.26,25220.86,0.06,6.529999999999999,10455.39,5.105263157894737,5.0,12.0,1.0,2.0,7.5,1.7894736842105263,1.0,4.0,1.0,1.0,2.0
1280,"La spirale vicieuse, cette mécanique qui entraîne vers le bas, n'est pas, dans le discours des milieux populaires, liée à une conjoncture négative.",B2,73.26,3,13.0,4314.272608695653,71.78,18188.15,0.8,17.68,6981.780000000001,5592.643478260869,256.08,23633.92,2.5,26.55,9191.555,4299.182608695652,71.78,18188.15,0.79,3.2199999999999998,6981.780000000001,5.043478260869565,4.0,11.0,1.0,3.0,8.0,1.565217391304348,1.0,3.0,1.0,1.0,2.0
1281,Ils ne se parlent plus depuis qu'ils se sont disputés.,B1,101.17,1,6.18,6980.526999999999,2813.77,32236.5,22.07,855.5999999999999,3815.605,5157.925,3912.0299999999997,15085.47,1.55,678.4825,6587.77,2811.581,2131.4,13357.03,6.59,145.0475,3009.745,4.0,3.5,8.0,2.0,2.0,5.5,1.3,1.0,3.0,1.0,1.0,1.0
1282,"Pour Yak Rivais, le langage fait certes travailler le cerveau, mais aussi l'oeil et l'oreille.",B2,88.74,0,11.13,4228.068000000001,479.49,13652.76,0.38,39.135000000000005,7946.014999999999,5014.144666666666,202.7,20879.73,0.41,20.88,5763.615,3801.351333333334,147.84,13652.76,0.0,37.115,6128.8,4.266666666666667,4.0,10.0,1.0,2.0,6.0,1.4,1.0,3.0,1.0,1.0,2.0
1283,"En brisant le fatum des itinéraires sociaux, en augmentant le temps de la formation, en accroissant l'autonomie des individus, les sociétés modernes ont inventé la jeunesse et celle-ci ne cesse de s'allonger, jusqu'à 25 ans et au-delà.",B2,36.97,11,12.95,5749.498421052631,503.93,25220.86,0.0,28.7525,11861.904999999999,7905.617631578948,492.635,38928.92,0.07,23.5675,13581.619999999999,5043.603157894737,429.72499999999997,25220.86,0.0,6.145,8054.2125,4.447368421052632,3.0,11.0,1.0,2.0,7.0,1.5789473684210527,1.0,4.0,1.0,1.0,2.0
1284,"Je ne me couche pas trop tard, vers minuit",A1,116.91,0,2.23,8098.307777777778,859.54,25983.2,19.95,227.77,18188.15,4435.2555555555555,956.15,13841.89,29.86,344.26,8795.14,7104.985555555557,859.54,25983.2,10.89,227.77,13357.03,3.6666666666666665,4.0,6.0,2.0,2.0,4.0,1.1111111111111112,1.0,2.0,1.0,1.0,1.0
1285,"""Nous allons essayer à nouveau (ndlr: d'entrer en contact avec lui). Mais les chances de rétablir la liaison sont très très faibles"", a déclaré à l'AFP Stephan Ulamec, responsable de l'atterrisseur, depuis l'Agence spatiale européenne (ESA) à Darmstadt (Allemagne).",B2,69.45,6,13.81,5840.776176470588,1130.16,32236.5,0.08,58.4725,9674.6725,6871.249999999999,831.7249999999999,38928.92,0.27,24.759999999999998,11783.75,4264.9349999999995,492.08,25220.86,0.08,44.165,5562.0225,4.5,4.0,11.0,1.0,2.0,7.0,1.588235294117647,1.0,4.0,1.0,1.0,2.0
1286,"Ajoutons, pour parfaire ce tableau, que ces seniors ont reçu de la science la perspective d'un quart de siècle de longévité supplémentaire traversé en relative bonne santé.",B2,54.48,5,13.52,5542.9714814814815,88.69,25220.86,0.71,35.925,6384.115,7463.786296296296,224.46,38928.92,0.2,33.92,7465.405,4818.490740740741,76.46,25220.86,0.28,11.405,5454.39,5.185185185185185,5.0,14.0,1.0,2.0,7.5,1.7037037037037037,1.0,4.0,1.0,1.0,2.0
1287,"Une fois ces déclencheurs identifiés, il faut alors élaborer des stratégies pour les éviter ou y faire face.",C2,78.33,4,11.08,3530.372222222222,1618.855,13222.93,0.94,96.9325,6822.84,4063.0888888888894,1398.955,15832.09,0.07,150.5725,5980.9275,3169.5,1451.03,13222.93,0.09,71.36500000000001,5628.42,4.944444444444445,4.0,12.0,1.0,3.0,5.75,1.7222222222222223,1.0,4.0,1.0,1.0,2.75
1288,Elles se réveillèrent très tôt hier matin afin de se rendre au tribunal pour plaider la cause de leurs maris injustement accusés d'escroquerie.,C1,65.9,4,13.0,3739.2386956521736,264.15,25220.86,0.76,92.33,2813.77,5668.711304347826,396.76,38928.92,0.95,55.34,5760.37,3702.9634782608696,223.77,25220.86,0.17,22.29,2813.77,4.695652173913044,4.0,12.0,1.0,2.0,5.5,1.565217391304348,1.0,4.0,1.0,1.0,2.0
1289,"Après la transfusion, le sang provenant d'un don de sang complet ou d'un don par aphérèse est congelé à une température de moins 30 degrés Celsius et est mis en quarantaine.",C2,65.14,4,9.3,6500.878620689655,478.75,32236.5,0.0,29.19,12190.4,7509.475172413793,718.18,38928.92,0.07,15.34,15085.47,5588.2920689655175,304.3,25220.86,0.0,17.76,12190.4,4.344827586206897,3.0,11.0,1.0,2.0,6.0,1.5517241379310345,1.0,4.0,1.0,1.0,2.0
1290,"Or peut-on se contenter de cette expérience immédiate ou pour reprendre la formulation de Bergson, de cette ""donnée immédiate de la conscience""",C2,66.91,4,13.81,7353.705000000001,1902.27,25220.86,0.41,81.60000000000001,13356.46,10543.467727272726,2375.27,38928.92,1.15,93.6625,19372.3825,7096.880000000001,1743.1100000000001,25220.86,0.28,38.849999999999994,13356.46,5.045454545454546,4.0,11.0,2.0,2.0,9.0,1.6363636363636365,1.0,4.0,1.0,1.0,2.0
1291,La compagnie qui le gère est à majorité anglaise.,B1,72.75,2,6.7,8743.066666666668,5516.52,32236.5,11.43,32.22,13652.76,9370.817777777778,7923.24,23633.92,3.31,61.69,18310.95,7294.101111111111,5344.98,19417.69,6.08,11.41,13652.76,4.444444444444445,3.0,9.0,1.0,2.0,8.0,1.6666666666666667,1.0,4.0,1.0,1.0,2.0
1292,Je profite aussi du petit-déjeuner pour lire les infos en ligne,A1,78.08,1,8.97,4574.216666666666,1254.565,25983.2,25.5,84.1725,6036.8975,4239.859166666667,1450.9099999999999,14662.3,0.47,144.53,7344.7625,4506.9766666666665,988.025,25983.2,13.06,64.645,6036.8975,4.333333333333333,4.5,8.0,2.0,2.75,5.0,1.5,1.0,3.0,1.0,1.0,2.0
1293,"Toutefois, ce système répond à des critères précis et exigeants, difficilement compatibles avec le développement à grande échelle auquel il est appelé.",C1,44.83,5,16.19,5163.461363636363,445.145,32236.5,2.52,7.8100000000000005,10656.727499999999,5843.255,466.04999999999995,20879.73,1.89,32.6875,13970.335,4502.823636363637,105.205,19417.69,0.28,7.3925,10656.727499999999,5.7727272727272725,6.0,13.0,1.0,2.25,7.75,2.0454545454545454,2.0,5.0,1.0,1.0,2.75
1294,"Oui, la raison a pu s'accommoder de la théologie païenne.",C1,79.09,2,7.34,8291.446999999998,4365.91,25220.86,1.39,145.7175,14946.48,10262.582,1648.6850000000002,38928.92,3.38,88.0925,20925.642499999998,6550.323999999999,1815.815,25220.86,0.39,120.28750000000001,12797.5875,3.5,2.0,9.0,1.0,2.0,5.25,1.5,1.0,4.0,1.0,1.0,1.75
1295,"Confronté avec rien de pire qu'un général en cuir crissant et ces mouvements légèrement percutants qui sont communs aux personnages militaires, lesquels semblent aspirer l'air au- dedans, sentent la poudre à canon et la chair de cheval, et, bien que léthargiques, ont l'air prêts à participer à une guerre encore indéterminée (type d'hommes pour lequel Hedwige s'était senti beaucoup d'inclination), Guido avait été secoué d'un tremblement invisible.",C2,13.88,13,15.69,4750.941692307692,221.65,32236.5,0.22,31.62,5689.68,5542.264769230768,184.19,38928.92,0.81,40.07,7923.24,3206.7113846153848,78.26,25220.86,0.02,14.09,3704.89,4.969230769230769,4.0,12.0,1.0,2.0,7.0,1.676923076923077,1.0,5.0,1.0,1.0,2.0
1296,"Cette action avait pour objectif dès l'origine d'aider les professeurs à enseigner la science et la technologie en mettant en oeuvre une pédagogie privilégiant l'expérimentation, la discussion, une pratique active et collective.",C2,27.32,10,17.94,4625.8215625,121.13499999999999,18559.22,0.45,29.88,8110.9825,6445.494375,183.65,23633.92,0.54,14.6625,10391.18,4021.665625,78.26,14946.48,0.0,13.6,7907.85,5.125,4.5,12.0,1.0,2.0,8.0,1.75,1.0,4.0,1.0,1.0,2.25
1297,"Elle portait une robe marron foncé, qui moulait sa taille, ses hanches, sa gorge, ses bras d'une façon provocante et coquette ; et Duroy éprouvait un étonnement confus, presque une gêne dont il ne saisissait pas bien la cause, du désaccord de cette élégance soignée et raffinée avec l'insouci visible pour le logis qu'elle habitait.",C2,41.79,6,12.26,3989.394716981132,218.6,25220.86,1.23,8.98,5516.52,5076.550377358491,465.54,38928.92,1.55,27.3,6991.49,3807.5879245283027,181.81,25220.86,0.05,5.33,5344.98,4.679245283018868,4.0,10.0,1.0,2.0,7.0,1.528301886792453,1.0,4.0,1.0,1.0,2.0
1298,"Les papy-boomers sont individualistes, ce sont d'ailleurs eux qui ont mis en vogue le concept.",B2,81.38,2,11.53,8213.564666666665,5219.1,32236.5,0.07,31.67,11186.57,6477.252000000001,2958.58,18310.95,0.54,3.41,13731.555,2878.9139999999998,1063.32,13652.76,0.01,31.155,5282.04,4.066666666666666,3.0,15.0,1.0,2.5,4.0,1.4,1.0,5.0,1.0,1.0,1.0
1299,Une politique de sécurité est un outil de gouvernance qui permet de traiter la sécurité comme un processus de gestion continu en fonction d'objectifs stratégiques clairement définis.,C1,32.4,9,16.08,7198.35074074074,113.17,32236.5,0.01,16.465,12087.62,9323.44888888889,70.34,38928.92,0.0,14.16,13550.68,6707.69925925926,112.69,25220.86,0.01,11.989999999999998,12087.62,5.37037037037037,5.0,12.0,1.0,2.0,8.0,1.9259259259259258,2.0,4.0,1.0,1.0,3.0
1300,Tout le monde n'a pas l'argent pour se payer une machine à laver.,B1,105.49,0,4.16,4951.347692307692,1058.64,18188.15,9.67,78.26,7907.85,5491.491538461539,1639.19,19209.05,3.92,85.0,8795.14,4925.363076923077,1058.64,18188.15,9.67,78.26,7907.85,3.3076923076923075,3.0,7.0,1.0,2.0,5.0,1.2307692307692308,1.0,2.0,1.0,1.0,1.0
1301,"Lettres de motivation, d'amour ou de rupture, relecture de mémoires d'étudiant, textes d'hommage à lire et à distribuer pendant des obsèques, situations administratives à démêler avec la banque, les impôts ou la copropriété, l'écrivain public doit pouvoir répondre à toutes les demandes.",C1,31.89,9,16.09,5043.446428571428,296.855,25220.86,0.56,48.8975,8720.38,7634.029523809523,458.45,38928.92,0.41,13.6825,14662.3,4754.650952380953,83.92,25220.86,0.56,9.02,8720.38,4.928571428571429,4.0,15.0,1.0,2.0,7.0,1.6904761904761905,1.0,5.0,1.0,1.0,2.0
1302,Et donc je te remercie pour tout ton boulot.,A2,102.19,1,3.51,5965.341111111111,1723.32,25983.2,113.7,612.51,7078.55,4577.852222222222,774.32,20879.73,35.61,310.47,6198.24,5957.965555555555,1723.32,25983.2,51.61,612.51,7078.55,3.888888888888889,4.0,8.0,2.0,2.0,4.0,1.3333333333333333,1.0,3.0,1.0,1.0,1.0
1303,Elle se rendit compte qu'elle travaillait dans la pénombre et alluma la lampe posée sur le bureau.,B2,86.71,1,9.74,4270.902352941177,508.81,14946.48,1.23,160.95,4658.59,6784.224705882353,468.11,23633.92,1.55,150.07,8296.08,4196.386470588235,156.68,14946.48,0.33,22.07,4658.59,4.470588235294118,4.0,11.0,2.0,2.0,6.0,1.4705882352941178,1.0,3.0,1.0,1.0,2.0
